key,4,5,6
1961,"Specialists will be able to access unique actions that allow for more efficient and higher-quality synthesis in their specialized fields. You may select up to three different disciplines in which to specialize.<hex:02100103><hex:02100103>Adding, removing, or changing a specialty can be done at any time, but please note that new Souls of the Crafter may be difficult to acquire.<hex:02100103><hex:02100103><hex:024804F201FA03><hex:024904F201FB03>※Specialties cannot be changed more than three times a week (Earth time).<hex:0249020103><hex:0248020103>",,
1962,,,
1963,,,
1970,"Some NPCs will seek to barter with you for your collectables, but will require that the items are of a certain collectability. Confirm these numbers before gathering or crafting a collectable, lest you procure an item no one wants.",,
1980,You have gained the ability to take flight! Summon forth a <hex:024804F201F403><hex:024904F201F503>flying mount<hex:0249020103><hex:0248020103> and try <hex:024804F201F403><hex:024904F201F503>jumping<hex:0249020103><hex:0248020103> to take off.,,
1981,Flying consists of three basic maneuvers:<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>Advancing<hex:0249020103><hex:0248020103><hex:02100103> Movement keys<hex:02100103><hex:024804F201F403><hex:024904F201F503>Ascending<hex:0249020103><hex:0248020103><hex:02100103> Jump key<hex:02100103><hex:024804F201F403><hex:024904F201F503>Descending<hex:0249020103><hex:0248020103><hex:02100103> Draw/sheathe weapon key,,
1982,Flying consists of three basic maneuvers:<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>Advancing<hex:0249020103><hex:0248020103><hex:02100103> Stick<hex:02100103><hex:024804F201F403><hex:024904F201F503>Ascending<hex:0249020103><hex:0248020103><hex:02100103> <hex:021E020C03> button<hex:02100103><hex:024804F201F403><hex:024904F201F503>Descending<hex:0249020103><hex:0248020103><hex:02100103> <hex:021E020D03>+<hex:021E020E03> button,,
1983,,,
1990,,,
1991,,,
1992,,,
1993,,,
2000,,,
2001,,,
2002,,,
2003,,,
2010,"Your expansive knowledge and experience has qualified you to assume the role of <hex:024804F201F403><hex:024904F201F503>mentor<hex:0249020103><hex:0248020103>! As a mentor, your primary task will be to provide guidance and assistance to <hex:024804F201F403><hex:024904F201F503>new adventurers<hex:0249020103><hex:0248020103> as well as any other troubled heroes who might be in need of your accumulated wisdom.",,
2011,"Upon receiving certification from the Smith, the <hex:024804F201F403><hex:024904F201F503>mentor<hex:0249020103><hex:0248020103> setting will become available as one of your <hex:024804F201F403><hex:024904F201F503>online status<hex:0249020103><hex:0248020103> options.<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※Setting this status will allow other adventurers to identify you as a mentor.<hex:0249020103><hex:0248020103>",,
2012,"Three additional settings are also available to specify your field of expertise: <hex:0212025003> PvE Mentor, <hex:0212025203> PvP Mentor, and <hex:0212025103> Trade Mentor.<hex:02100103><hex:02100103>Should you qualify as both a battle and trade mentor, you will also be able to choose to status <hex:0212024F03> Mentor, which marks you as an expert in all fields.",,
2013,"While you retain the position of mentor, you will be able to invite new adventurers to the <hex:024804F201F403><hex:024904F201F503>Novice Network<hex:0249020103><hex:0248020103>─an exclusive chat channel where beginners can seek the advice of veteran players. Battle mentors also gain access to <hex:024804F201F403><hex:024904F201F503>Duty Roulette: Mentor<hex:0249020103><hex:0248020103>, which offers special rewards, so don't be shy about aiding your fellow adventurers!",,
2020,"In addition to regular gathering points, there also exist nodes known as <hex:024804F201F403><hex:024904F201F503>ephemeral gathering points<hex:0249020103><hex:0248020103>. Even though these points may appear in your gathering log, depending on the time of day, they may remain hidden in the field.",,
2030,"While the <hex:024804F201F403><hex:024904F201F503>Whisperer<hex:0249020103><hex:0248020103> traits (<hex:024804F201F403><hex:024904F201F503>Stone Whisperer<hex:0249020103><hex:0248020103> for miners, <hex:024804F201F403><hex:024904F201F503>Tree Whisperer<hex:0249020103><hex:0248020103> for botanists) grant you the ability to recognize a gathering node's hidden characteristics, there are some characteristics that require the acquisition of further traits to uncover.",,
2031,"Even then, the characteristics will not always be visible, so when they are, do not miss out on the chance to exploit them!",,
2040,,,
2041,,,
2050,"The item you just obtained is a perfect candidate for <hex:024804F201F403><hex:024904F201F503>aetherial reduction<hex:0249020103><hex:0248020103>! Reducing an item breaks it down into its base aetherial components, or simply put, renders it into another item. Once an item is reduced, it is lost forever; however, depending on the original item's <hex:024804F201F403><hex:024904F201F503>collectability<hex:0249020103><hex:0248020103>, the number of resulting items may increase.",,
2060,"Among unspoiled gathering points, there are legendary sites that can be discovered by acquiring <hex:024804F201F403><hex:024904F201F503>tomes of regional folklore<hex:0249020103><hex:0248020103>. Each volume contains the tales and traditions of a particular region, and using the item adds this information to your gathering log under <hex:024804F201F403><hex:024904F201F503>Special<hex:0249020103><hex:0248020103>.",,
2061,"Volumes you have yet to obtain can be reviewed in your gathering log. There are many valuable resources out there waiting to be found, and it begins by collecting tomes of regional folklore!",,
2070,,,
2071,,,
2072,,,
2073,,,
2080,,,
2090,"Whenever you open a treasure coffer, a <hex:024804F201F403><hex:024904F201F503>loot list<hex:0249020103><hex:0248020103> will appear. If someone in your party opens a coffer, you will first receive a <hex:024804F201F403><hex:024904F201F503>notice<hex:0249020103><hex:0248020103> in the bottom right-hand corner of your screen. Clicking on this notice will bring up the loot list.",,
2091,"For each item in the chest, you will have the opportunity to select <hex:024804F201F403><hex:024904F201F503>Need<hex:0249020103><hex:0248020103>, <hex:024804F201F403><hex:024904F201F503>Greed<hex:0249020103><hex:0248020103>, or <hex:024804F201F403><hex:024904F201F503>Pass<hex:0249020103><hex:0248020103>.<hex:02100103><hex:02100103>Need: You really need the item.<hex:02100103>Greed: You want the item, but do not need it.<hex:02100103>Pass: You do not need the item.<hex:02100103><hex:02100103>Once everyone in your party has made their selections, the loot will be distributed automatically.",,
2092,"Players may change their selection to Pass after selecting Need or Greed, but once Pass has been selected, the decision is deemed final. If all party members choose Pass, then the item will be discarded.",,
2093,Gil and quest-related items will be divided evenly amongst all party members.,,
2094,"Whenever you open a treasure coffer, a <hex:024804F201F403><hex:024904F201F503>loot list<hex:0249020103><hex:0248020103> will appear. If someone in your party opens a coffer, you will first receive a <hex:024804F201F403><hex:024904F201F503>notice<hex:0249020103><hex:0248020103> in the bottom right-hand corner of your screen. Targeting and selecting this notice will bring up the loot list.",,
2100,"When participating in an instanced duty with a preformed or an <hex:024804F201F403><hex:024904F201F503>unrestricted<hex:0249020103><hex:0248020103> party, the party leader can opt to employ either the <hex:024804F201F403><hex:024904F201F503>Lootmaster<hex:0249020103><hex:0248020103> or <hex:024804F201F403><hex:024904F201F503>Greed Only<hex:0249020103><hex:0248020103> loot rules.",,
2101,"The current loot rule can be changed at any time within the <hex:024804F201F403><hex:024904F201F503>Duty Finder<hex:0249020103><hex:0248020103> settings, but only before a duty has commenced. The party leader should discuss any changes to the rule to avoid confusion amongst party members.",,
2110,"In Ishgard, levequests are not issued by the Adventurers' Guild, but by the <hex:024804F201F403><hex:024904F201F503>Temple Knights<hex:0249020103><hex:0248020103>. The system, however, remains much the same, the one difference being that in addition to normal levequests which require one leve allowance to accept, there are also <hex:024804F201F403><hex:024904F201F503>large-scale levequests<hex:0249020103><hex:0248020103> which require ten. These quests will require more effort, but yield richer rewards.",,
2111,Treasure coffers discovered on the battlefield during battlecraft levequests will sometimes contain <hex:024804F201F403><hex:024904F201F503>amber-encased vilekin<hex:0249020103><hex:0248020103>. These rare items can be exchanged with <hex:024804F201F403><hex:024904F201F503>amber traders<hex:0249020103><hex:0248020103> for items unobtainable anywhere else.,,
2120,"You have obtained a <hex:024804F201F403><hex:024904F201F503>collectable<hex:0249020103><hex:0248020103>! The higher an item's <hex:024804F201F403><hex:024904F201F503>collectability<hex:0249020103><hex:0248020103>, the more attractive it is to certain NPCs who are seeking to purchase or trade for them.",,
2121,"Collectables cannot be stacked or sold to regular merchants, nor can they be consumed or used as material for synthesis.",,
2122,"Furthermore, there exist certain wares that can only be crafted as collectables. This can be confirmed both in its description and in the <hex:024804F201F403><hex:024904F201F503>crafting log<hex:0249020103><hex:0248020103>.",,
2130,"Using the <hex:024804F201F403><hex:024904F201F503>Collectable Synthesis<hex:0249020103><hex:0248020103> command will grant you the <hex:024804F201F403><hex:024904F201F503>Collectable Synthesis<hex:0249020103><hex:0248020103> status. While under the effect of this status, you will have the option to “finish” certain items as collectables after the final step of successful synthesis.",,
2131,"Increasing an item's quality through synthesis will also increase its <hex:024804F201F403><hex:024904F201F503>collectability<hex:0249020103><hex:0248020103>. If, by the final step, the collectability achieved is not at a level deemed acceptable by the NPC seeking the item, it is best to complete the synthesis normally so that the item might be sold or used.",,
2132,,,
2140,You have learned<hex:024804F201F403><hex:024904F201F503> Collect<hex:0249020103><hex:0248020103>─a special Disciple of the Land action that is used to gather an item as a <hex:024804F201F403><hex:024904F201F503>collectable<hex:0249020103><hex:0248020103>.,,
2141,"While fishing under the effect of the <hex:024804F201F403><hex:024904F201F503>Collector's Glove<hex:0249020103><hex:0248020103> status, fish landed will be gathered as collectables, their size directly affecting <hex:024804F201F403><hex:024904F201F503>collectability<hex:0249020103><hex:0248020103>.",,
2150,"While under the effect of the <hex:024804F201F403><hex:024904F201F503>Collector's Glove<hex:0249020103><hex:0248020103> status, you will be given the option to gather items as <hex:024804F201F403><hex:024904F201F503>collectables<hex:0249020103><hex:0248020103>.",,
2160,"Items are now suitable for gathering as <hex:024804F201F403><hex:024904F201F503>collectables<hex:0249020103><hex:0248020103>. Before gathering the item, use the <hex:024804F201F403><hex:024904F201F503>Appraisal<hex:0249020103><hex:0248020103> actions to increase its <hex:024804F201F403><hex:024904F201F503>rarity<hex:0249020103><hex:0248020103>, and in turn, its <hex:024804F201F403><hex:024904F201F503>collectability<hex:0249020103><hex:0248020103>.",,
2161,"While appraisal increases rarity, it also increases an item's <hex:024804F201F403><hex:024904F201F503>wear<hex:0249020103><hex:0248020103>. If wear increases beyond an item's limit, gathering rate will drop significantly.",,
2170,"<hex:024804F201F403><hex:024904F201F503>Lord of Verminion<hex:0249020103><hex:0248020103> is a Gold Saucer-exclusive attraction in which you pit your personal minions against the minions of others in a game of skill and strategy. There are several different modes of play, from single-player challenges to realm-wide tournaments.",,
2171,Gameplay is done through a special interface centered on your <hex:024804F201F403><hex:024904F201F503>minion hotbar<hex:0249020103><hex:0248020103>. The minion hotbar can be edited by selecting <hex:024804F201F403><hex:024904F201F503>Verminion<hex:0249020103><hex:0248020103> located under the <hex:024804F201F403><hex:024904F201F503>Gold Saucer<hex:0249020103><hex:0248020103> option in your main menu.<hex:02100103><hex:02100103>※Minions not set to your minion hotbar can still be summoned during matches.,,
2172,"When challenging other players in head-to-head battles, you will earn or lose <hex:024804F201F403><hex:024904F201F503>rank points (RP)<hex:0249020103><hex:0248020103> depending on the outcome of the match. Your current RP total can be viewed under the <hex:024804F201F403><hex:024904F201F503>Gold Saucer<hex:0249020103><hex:0248020103> option in your main menu. RP is used to determine your ranking in the realm as well as determine opponents when entering general matches.<hex:02100103><hex:02100103>※There are some match types in which RP are not affected by match outcome.",,
2173,"There are three types of matches available in Lord of Verminion─the Verminion Challenge, player battles, and tournaments.<hex:02100103><hex:02100103><hex:024804F201FA03><hex:024904F201FB03>Verminion Challenge<hex:0249020103><hex:0248020103><hex:02100103>A series of themed battles designed to teach the game's rules. Your opponent will be an NPC known as a <hex:024804F201F403><hex:024904F201F503>Minion master<hex:0249020103><hex:0248020103>.<hex:02100103><hex:02100103><hex:024804F201FA03><hex:024904F201FB03>Player Battles<hex:0249020103><hex:0248020103><hex:02100103>Matches played against other players. Depending on the battle type, RP totals may or may not be affected by match outcomes.",,
2174,"<hex:024804F201FA03><hex:024904F201FB03>Tournaments<hex:0249020103><hex:0248020103><hex:02100103>Tournaments consist of multiple matches against other players, with victories earning you <hex:024804F201F403><hex:024904F201F503>tournament points<hex:0249020103><hex:0248020103>. At the end of a tournament, the players with the most tournament points will be rewarded with prizes.<hex:02100103><hex:02100103>※Tournaments will often feature special rules and restrictions.",,
2180,"Minions are categorized into four unique types─monster, critter, poppet, and gadget. The first three exhibit strengths and weaknesses against the others, with only gadgets being neither strong nor weak against any. This relationship in Lord of Verminion is called dominance.",,
2181,<hex:024804F201FA03><hex:024904F201FB03>Monsters<hex:0249020103><hex:0248020103> are effective against <hex:024804F201F803><hex:024904F201F903>critters<hex:0249020103><hex:0248020103> while ineffective against <hex:024804F201F403><hex:024904F201F503>poppets<hex:0249020103><hex:0248020103>.<hex:02100103><hex:02100103><hex:024804F201FA03><hex:024904F201FB03>Critters<hex:0249020103><hex:0248020103> are effective against <hex:024804F201F803><hex:024904F201F903>poppets<hex:0249020103><hex:0248020103> while ineffective against <hex:024804F201F403><hex:024904F201F503>monsters<hex:0249020103><hex:0248020103>.,,
2182,<hex:024804F201FA03><hex:024904F201FB03>Poppets<hex:0249020103><hex:0248020103> are effective against <hex:024804F201F803><hex:024904F201F903>monsters<hex:0249020103><hex:0248020103> while ineffective against <hex:024804F201F403><hex:024904F201F503>critters<hex:0249020103><hex:0248020103>.<hex:02100103><hex:02100103>Gadgets are not affected by dominance.,,
2183,Some minions may also have strengths against playing field objects known as <hex:024804F201F403><hex:024904F201F503>structures<hex:0249020103><hex:0248020103>. A minion's strengths can be viewed by selecting the minion in your <hex:0249020103><hex:0248020103>minion hotbar<hex:0249020103><hex:0248020103> or <hex:024804F201F403><hex:024904F201F503>minion list<hex:0249020103><hex:0248020103>.,,
2190,"In addition to Arcana Stones, there are several other types of structures that can be found on the playing field.<hex:02100103><hex:02100103><hex:024804F201FA03><hex:024904F201FB03>Shield<hex:0249020103><hex:0248020103><hex:02100103>Shields protect Arcana Stones by reducing the amount of damage dealt to them by opponent minions. Destroying a shield increases Arcana Stone vulnerability.",,
2191,<hex:024804F201FA03><hex:024904F201FB03>Search Eye<hex:0249020103><hex:0248020103><hex:02100103>Search Eyes reveal the location of all enemy minions on the playing field. Damaging an opponent's Search Eye prevents them from seeing your minions until they are within proximity of one of their minions.,,
2192,"<hex:024804F201FA03><hex:024904F201FB03>Gates<hex:0249020103><hex:0248020103><hex:02100103>Gates serve as minion summoning points, as well as teleportation devices, and sanctuaries in which minion HP is restored. None of these features are available if the gate is damaged.",,
2193,Minions also cannot be harmed while within the boundaries of one of their side's gates.,,
2194,Damaged or destroyed structures will automatically repair themselves over time. Gathering ally minions near a damaged structure accelerates the repairing process.<hex:02100103><hex:02100103>※Arcana Stones cannot be repaired.,,
2200,"Certain quests employ an automatic level adjustment system known as <hex:024804F201F403><hex:024904F201F503>quest sync<hex:0249020103><hex:0248020103>, which adjusts the difficulty and EXP rewards to your current level. ",,
2201,"Please note that when accepting certain quests, a message will appear indicating that you may not proceed with a class or job that is different from when you accepted the quest. In this case, changing your class or job will prevent completion of the quest's objectives.",,
2210,"Some quests will be marked with a <hex:024804F201F603><hex:024904F201F703><hex:0249020103><hex:0248020103> icon. This indicates that you must play the quest using the same class or job with which you accepted it, and that changing classes or jobs at any time will prevent quest progress.",,
2220,"The <hex:024804F201F403><hex:024904F201F503>orchestrion<hex:0249020103><hex:0248020103> can be used to change the music in your estate or inn room, but only if you have first obtained song <hex:024804F201F403><hex:024904F201F503>rolls<hex:0249020103><hex:0248020103>.",,
2221,"Rolls can be obtained through a variety of means including synthesis, purchase in shops, and discovery in treasure coffers. After obtaining a roll, <hex:024804F201F403><hex:024904F201F503>use<hex:0249020103><hex:0248020103> it to add the track to your <hex:024804F201F403><hex:024904F201F503>orchestrion list<hex:0249020103><hex:0248020103>.",,
2222,"Accessing an orchestrion will open the settings interface. From here you can listen to any tracks you have registered, as well as select that track to play in your estate or apartment. Shared estate background music can only be changed if you have been granted the proper authorization.",,
2223,A feature unique to orchestrions in estates and apartments is the ability to register tracks to a <hex:024804F201F403><hex:024904F201F503>playlist<hex:0249020103><hex:0248020103>.,,
2224,"Up to eight songs can be registered to a playlist, which can then be played in order, shuffled, or a single track can be selected to play on repeat. Playback options for the playlist can be accessed via subcommands or the buttons found at the bottom of the playlist interface. Tracks not listed in the playlist can also be set as estate background music by using the <hex:024804F201F403><hex:024904F201F503>Select Track<hex:0249020103><hex:0248020103> option at the bottom of the interface.",,
2230,It is possible to grow a number of decorative plants for your estate using <hex:024804F201F403><hex:024904F201F503>flowerpots<hex:0249020103><hex:0248020103>. The use of <hex:024804F201F403><hex:024904F201F503>pomace<hex:0249020103><hex:0248020103> when tending to these potted plants can affect their color when they bloom. Fully grown plants can then be plucked and placed in a flower vase to decorate your estate.,,
2240,"After successfully locating and opening a treasure chest, there is a chance it will summon a teleportation portal. If you should find one, it can be used to transport yourself and any nearby party members to a treasure dungeon.",,
2241,"These vaults are comprised of several chambers. Each chamber contains a treasure coffer, the contents of which are increasingly more rare as you progress. To reach subsequent chambers, however, you must defeat several enemies to receive a key that will open one of the doors.",,
2242,"Choose your door carefully, as one will activate a trap which immediately expels trespassers from the vault. Pass all of the traps and fight your way to the final chamber to reap rich rewards!",,
2250,"Aquariums can be used to put on display the various fish you catch on your travels.<hex:02100103><hex:02100103>They are available in four <hex:024804F201F403><hex:024904F201F503>tiers<hex:0249020103><hex:0248020103> (sizes), each tier able to hold a predetermined number of fish.",,
2251,"Before placing any fish in an aquarium, you may choose to fill the tank with either <hex:024804F201F403><hex:024904F201F503>fresh water<hex:0249020103><hex:0248020103> or <hex:024804F201F403><hex:024904F201F503>saltwater<hex:0249020103><hex:0248020103>. This will dictate which types of fish can be placed in the aquarium. You may also select trimmings with which to decorate the inside of the tank.",,
2252,"Fish have been categorized into four sizes─<hex:024804F201F403><hex:024904F201F503>small<hex:0249020103><hex:0248020103> (one unit), <hex:024804F201F403><hex:024904F201F503>medium<hex:0249020103><hex:0248020103> (two units), <hex:024804F201F403><hex:024904F201F503>large<hex:0249020103><hex:0248020103> (four units), and <hex:024804F201F403><hex:024904F201F503>extra large<hex:0249020103><hex:0248020103> (seven units). It is worth noting that larger fish will occupy more space in an aquarium, leaving less room for other fish.",,
2253,"Aquariums are available in four tiers, the smallest holding only a single unit, and the largest holding up to seven. Because larger fish take up more room in the aquarium, one must choose carefully which fish they will put on display.",,
2260,Glamours are now available for your summoner and scholar familiars. Applying them is as simple as typing in the following text command:<hex:02100103><hex:02100103><hex:024804F201FA03><hex:024904F201FB03>/petglamour “summon name” “glamour” <hex:0249020103><hex:0248020103>,,
2261,"For example, if you wish to change the appearance of your Titan-Egi to Ruby Carbuncle, you need only enter<hex:02100103><hex:02100103><hex:024804F201FA03><hex:024904F201FB03>/petglamour “titan-egi” “ruby carbuncle”<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>and then cast Summon Titan.",,
2262,"Finally, there are two rules you must remember when using egi glamours.<hex:02100103><hex:02100103>1. The text command must be executed before summoning your familiar as glamours will not be applied if it has already been summoned.<hex:02100103>2. Entering the text command without specifying a glamour will return your familiar to its original form.<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※Check the Lodestone for information on currently available glamours.<hex:0249020103><hex:0248020103>",,
2270,"Leveling your character is crucial to unlocking Eorzea's end content; however, it is not the only value you need to keep your eye on. Almost as important as the level of your class/job is the level of your gear. The reason behind this is simple: all gear is not created equal, with items featuring a high <hex:024804F201F403><hex:024904F201F503>IL (item level)<hex:0249020103><hex:0248020103> most often stronger than those with a low IL.",,
2271,"While some high-level weapons and gear can be crafted or purchased in stores, the majority can be obtained in exchange for <hex:024804F201F403><hex:024904F201F503>Allagan tomestones<hex:0249020103><hex:0248020103>─special drops that can be found in instanced dungeons, raids, and on the Hunt.",,
2272,"Once you have collected enough tomestones, journey to <hex:024804F201F403><hex:024904F201F503>Revenant's Toll<hex:0249020103><hex:0248020103> to outfit yourself with the best equipment the realm has to offer!",,
2280,Each piece of gear in Eorzea is assigned a level to indicate its relative strength.,,
2281,"The <hex:024804F201F403><hex:024904F201F503>average IL<hex:0249020103><hex:0248020103> of your currently equipped gear (including your accessories) is an important value that can determine not only whether or not you will have trouble in certain battles, but oftentimes whether or not you will even be allowed to participate.<hex:02100103><hex:02100103>Your current average IL can be viewed at any time under <hex:024804F201F403><hex:024904F201F503>Character<hex:0249020103><hex:0248020103> within the <hex:024804F201F403><hex:024904F201F503>main menu<hex:0249020103><hex:0248020103>.",,
2282,You will soon find that maintaining a high average item level is the key to success in tackling Eorzea's myriad challenges.,,
2290,,,
2300,,,
2301,,,
2302,,,
2303,,,
2310,"You (and all your flying mounts) have received the Kojin tribe's ancient blessing, and can now breathe underwater indefinitely!",,
2311,"To dive, you must first be swimming in a body of water that allows diving. Next, you simply need to <hex:024804F201F403><hex:024904F201F503>descend<hex:0249020103><hex:0248020103> as you would with any flying mount (default: Ctrl+Space).<hex:02100103><hex:02100103>If you are riding a flying mount, you can go from flying to diving by descending into the water at the proper angle.",,
2312,"To dive, you must first be swimming in a body of water that allows diving. Next, you simply need to <hex:024804F201F403><hex:024904F201F503>descend<hex:0249020103><hex:0248020103> as you would with any flying mount by pressing <hex:021E020A03>.<hex:02100103><hex:02100103>If you are riding a flying mount, you can go from flying to diving by descending into the water at the proper angle.",,
2313,There are special emotes such as <hex:024804F201F403><hex:024904F201F503>/waterflip<hex:0249020103><hex:0248020103> that can only be used while underwater. These emotes are indicated by a unique icon.,,
2320,"<hex:024804F201F403><hex:024904F201F503>Duty Actions<hex:0249020103><hex:0248020103> are special actions that are available only during the course of specific quests or battles. Duty actions are used by left-clicking their icon, but can be bound to other keys.",,
2321,<hex:024804F201F403><hex:024904F201F503>Duty actions<hex:0249020103><hex:0248020103> are special actions that are available only during the course of specific quests or battles. Duty actions are used by pressing <hex:021E021203> while holding down both <hex:021E020F03> and <hex:021E021003>.,,
2322,Some duty actions can only be used a limited number of times. Deciding when or when not to use them can mean the difference between victory and a quick trip back to your Home Point.,,
2330,"You have been granted access to <hex:024804F201F403><hex:024904F201F503>Astragalos<hex:0249020103><hex:0248020103>, an old Sharlayan testing site situated in the Dravanian hinterlands!<hex:02100103><hex:02100103>Here, you may take part in <hex:024804F201F403><hex:024904F201F503>Rival Wings<hex:0249020103><hex:0248020103>, a large-scale war game incorporating powerful goblin-made machina. Adventurers are divided into two teams, the Falcons and the Ravens, with each side setting out to destroy the core located in the opponent's base. If you are interested in learning more, speak with Softknox at the Wolves' Den Pier.",,
2340,"You are now able to <hex:024804F201F403><hex:024904F201F503>spearfish<hex:0249020103><hex:0248020103>! However, to access this new feature, you must first equip a <hex:024804F201F403><hex:024904F201F503>gig<hex:0249020103><hex:0248020103> in your off hand. If you do not already have one, gigs can be purchased from fieldcraft vendors or other shops that sell bait and tackle.",,
2350,<hex:024804F201F403><hex:024904F201F503>Teeming waters<hex:0249020103><hex:0248020103> are home to many different kinds of elusive creatures. It is at these locations that you can use your gig to land catches that normally ignore a fisher's line.,,
2351,The <hex:024804F201F403><hex:024904F201F503>Shark Eye<hex:0249020103><hex:0248020103> can be used to identify the location of nearby teeming waters and display them on your <hex:024804F201F403><hex:024904F201F503>minimap<hex:0249020103><hex:0248020103>.,,
2352,Target the teeming waters and press <hex:024804F201F403><hex:024904F201F503>confirm<hex:0249020103><hex:0248020103> to begin spearfishing.,,
2360,"When bubbles appear within the teeming waters, it means a fish has approached. Use the <hex:024804F201F403><hex:024904F201F503>Gig<hex:0249020103><hex:0248020103> command at this time to spear the creature and add it to your inventory.",,
2361,"There are several types of <hex:024804F201F403><hex:024904F201F503>gig heads<hex:0249020103><hex:0248020103> each specialized for catching different kinds of fish. If it looks like you are not having luck with your current head, change it! All gigs come complete with a set of interchangeable heads.",,
2370,"You have learned a <hex:024804F201F403><hex:024904F201F503>role action<hex:0249020103><hex:0248020103>!<hex:02100103><hex:02100103>Role actions are spells and weaponskills that are assigned to all the classes within a role (Tank, Melee DPS, Ranged DPS, Healer) rather than a specific class. Role actions are learned in the same manner as class actions─via leveling─but only need to be learned once to be able to use them with all participating classes within a role.",,
2371,"The <hex:024804F201F403><hex:024904F201F503>Role<hex:0249020103><hex:0248020103> section has been added to <hex:024804F201F403><hex:024904F201F503>Actions & Traits<hex:0249020103><hex:0248020103>, found under <hex:024804F201F403><hex:024904F201F503>Character<hex:0249020103><hex:0248020103> in the <hex:024804F201F403><hex:024904F201F503>main menu<hex:0249020103><hex:0248020103>. Selecting it will display the role actions you have learned.",,
2372,,,
2373,,,
2374,,,
2380,"Use your harp to create sweet, sweet music by selecting a sound from <hex:024804F201F403><hex:024904F201F503>Performance<hex:0249020103><hex:0248020103> located under <hex:024804F201F403><hex:024904F201F503>Actions & Traits<hex:0249020103><hex:0248020103> in the main menu. Then, simply use the keyboard to create your masterpiece! Remember, performance actions can only be used while your job is set to bard.",,
2390,"The realm's problems can wait until tomorrow, for today we dress like heroes and heroines in Masked Rose's <hex:024804F201F403><hex:024904F201F503>Fashion Report<hex:0249020103><hex:0248020103> fashion challenges! New challenges are posted in the Gold Saucer every week (Earth time) on <hex:020603120303><hex:020942DDFF07>Sunday<hex:FF07>Monday<hex:FF08>Tuesday<hex:FF0A>Wednesday<hex:FF09>Thursday<hex:FF07>Friday<hex:FF09>Saturday<hex:03> at <hex:020821DBFF1D><hex:020919DB02030405060708090A0B0C0D02030405060708090A0B0C03><hex:0D03> <hex:020810E0DB0DFF05>p.m.<hex:FF05>a.m.<hex:03> and are live for three days until <hex:020603120603><hex:020942DDFF07>Sunday<hex:FF07>Monday<hex:FF08>Tuesday<hex:FF0A>Wednesday<hex:FF09>Thursday<hex:FF07>Friday<hex:FF09>Saturday<hex:03> at <hex:020821DBFF1D><hex:020919DB02030405060708090A0B0C0D02030405060708090A0B0C03><hex:0D03> <hex:020810E0DB0DFF05>p.m.<hex:FF05>a.m.<hex:03>.",,
2391,Each challenge begins with themes given for 11 different equipment slots (not including off hand). Adventurers then choose from their wardrobes pieces of gear that they feel will complement those themes.,,
2392,Masked Rose will judge adventurers' attire and award a score from 1 to 100 based on their coordination skills. Adventurers are given four opportunities per challenge to have their attire judged. It is recommended that adventurers share insight with each other on how they fared to determine what combinations of gear earn the highest scores.,,
2393,"MGP can be earned once per week for partaking in a Fashion Report, with bonus MGP being awarded to those who achieve a rating of 80 or above.",,
2400,Is your inventory cluttered with gear you only wear on special occasions? Are glamour prisms causing you headaches? <hex:024804F201F403><hex:024904F201F503>Glamour dressers<hex:0249020103><hex:0248020103> have been added to inn rooms across the realm to make applying and managing glamoured gear simpler and more intuitive.,,
2401,"Start by adding gear to any glamour dresser where it is instantly transformed into a glamour. Next, use <hex:024804F201F403><hex:024904F201F503>glamour plates<hex:0249020103><hex:0248020103> to create full sets of glamoured attire which can be applied to your character all at once.",,
2410,"If you come across a piece of gear whose design tickles your fancy, you may be able to store it in a <hex:024804F201F403><hex:024904F201F503>glamour dresser<hex:0249020103><hex:0248020103> where it will be instantly transformed into a glamour. This can be confirmed via the item's help window. Once stored in the glamour dresser, images of the gear can be applied to <hex:024804F201F403><hex:024904F201F503>glamour plates<hex:0249020103><hex:0248020103> and then equipped via the plates at your leisure. Note, however, that gear stored in a glamour dresser can not be equipped until removed from the glamour dresser.",,
2420,Images of gear stored in <hex:024804F201F403><hex:024904F201F503>glamour dressers<hex:0249020103><hex:0248020103> or your <hex:024804F201F403><hex:024904F201F503>armoire<hex:0249020103><hex:0248020103> can be applied to <hex:024804F201F403><hex:024904F201F503>glamour plates<hex:0249020103><hex:0248020103> to create full sets of glamoured attire that can be equipped with a single command.,,
2430,Glamour plates allow players to instantly equip an entire set of glamoured gear without expending glamour prisms.<hex:02100103><hex:024804F201F403><hex:024904F201F503>※Please note that glamour plates can only be used while in a large city or sanctuary.<hex:0249020103><hex:0248020103>,,
2440,"You have obtained your very own <hex:024804F201F403><hex:024904F201F503>magia board<hex:0249020103><hex:0248020103>! In Eureka, each creature is aspected to a certain element, giving them a distinct advantage in battle. You will need to make judicious use of both the magia board and <hex:024804F201F403><hex:024904F201F503>magicite<hex:0249020103><hex:0248020103> to overcome your foes.",,
