key,1,2
2897,I Got the Magic Stick IX,Achieve conjurer level 90.
2898,Bring Out Your Dead IX,Achieve thaumaturge level 90.
2899,Through the Gate IX,Achieve arcanist level 90.
2900,"Come on, Rogue IX",Achieve rogue level 90.
2901,Are You Afraid of the Dark? VII,Achieve dark knight level 90.
2902,Mean Machine VII,Achieve machinist level 90.
2903,Starstruck VII,Achieve astrologian level 90.
2904,How Deep the Rabbit Hole Goes V,Achieve red mage level 90.
2905,Bushido Blade V,Achieve samurai level 90.
2906,More Complex than You Think III,Achieve gunbreaker level 90.
2907,We Got the Beat III,Achieve dancer level 90.
2908,Perchance to Dream I,Achieve reaper level 80.
2909,Perchance to Dream II,Achieve reaper level 90.
2910,Do No Harm I,Achieve sage level 80.
2911,Do No Harm II,Achieve sage level 90.
2912,Knock on Wood IX,Achieve carpenter level 90.
2913,"Temper, Temper IX",Achieve blacksmith level 90.
2914,The Riddle of Steel IX,Achieve armorer level 90.
2915,Heart of Gold IX,Achieve goldsmith level 90.
2916,Tougher than Leather IX,Achieve leatherworker level 90.
2917,"Smiling, Styling, and Textiling IX",Achieve weaver level 90.
2918,'Tis True without Lying IX,Achieve alchemist level 90.
2919,All in Good Taste IX,Achieve culinarian level 90.
2920,Fear the Reaper IX,Achieve botanist level 90.
2921,Breaking Rocks in the Hot Sun IX,Achieve miner level 90.
2922,Gone Fishin' IX,Achieve fisher level 90.
2923,Mastering War V,"Achieve level 90 as a gladiator, pugilist, marauder, lancer, archer, rogue, dark knight, machinist, samurai, gunbreaker, dancer, and reaper."
2924,Mastering Magic V,"Achieve level 90 as a conjurer, thaumaturge, arcanist, astrologian, red mage, and sage."
2925,A Life of Adventure V,Obtain the achievements “Mastering War V” and “Mastering Magic V.”
2926,Mastering the Hand V,"Achieve level 90 as a carpenter, blacksmith, armorer, goldsmith, leatherworker, weaver, alchemist, and culinarian."
2927,Mastering the Land V,"Achieve level 90 as a miner, botanist, and fisher."
2928,Going with the Grain: Genius,"Successfully synthesize 1,000 times for level 81-90 woodworking recipes."
2929,Working the Bellows: Genius,"Successfully synthesize 1,000 times for level 81-90 smithing recipes."
2930,Pounding Out the Dents: Genius,"Successfully synthesize 1,000 times for level 81-90 armorcraft recipes."
2931,Cutting the Carats: Genius,"Successfully synthesize 1,000 times for level 81-90 goldsmithing recipes."
2932,Hiding in Plain Sight: Genius,"Successfully synthesize 1,000 times for level 81-90 leatherworking recipes."
2933,Threading the Needle: Genius,"Successfully synthesize 1,000 times for level 81-90 clothcraft recipes."
2934,Mixing It Up: Genius,"Successfully synthesize 1,000 times for level 81-90 alchemy recipes."
2935,Savoring the Realm: Genius,"Successfully synthesize 1,000 times for level 81-90 cooking recipes."
2936,Reaping the End,"Gather 5,000 times from level 81-90 mature trees or lush vegetation."
2937,Mining the End,"Gather 5,000 times at level 81-90 mineral deposits or rocky outcrops."
2938,Baiting the End,"Fish or gig 3,000 times from level 81-90 waters."
2939,I Made That (Worth Collecting) VI,"Synthesize 7,000 collectables."
2940,I Collected That VI,"Gather or catch 10,000 collectables."
2941,With Saw in Hand VII,Complete 120 unique carpenter levequests.
2942,With Hammer in Hand VII,Complete 120 unique blacksmith levequests.
2943,With Steel in Hand VII,Complete 120 unique armorer levequests.
2944,With Gem in Hand VII,Complete 120 unique goldsmith levequests.
2945,With Skin in Hand VII,Complete 120 unique leatherworker levequests.
2946,With Needle in Hand VII,Complete 120 unique weaver levequests.
2947,With Pestle in Hand VII,Complete 120 unique alchemist levequests.
2948,With Pan in Hand VII,Complete 120 unique culinarian levequests.
2949,With Axe in Hand VII,Complete 100 unique botanist levequests.
2950,With Pick in Hand VII,Complete 100 unique miner levequests.
2951,With Bait in Hand VII,Complete 100 unique fisher levequests.
2952,On Wings of Hope,Complete the main scenario quest “The Color of Joy.”
2953,Rise Up Through the Night,Complete the main scenario quest “The Martyr.”
2954,Higher,Complete the main scenario quest “Returning Home.”
2955,"Oh, Higher",Complete the main scenario quest “At World's End.”
2956,Carrying Our Song,"Complete the main scenario quest “Thou Must Live, Die, and Know.”"
2957,Fast Within Your Arms,"Complete the main scenario quest “Her Children, One and All.”"
2958,That Its Chorus Might Ring for All,Complete the main scenario quest “Endwalker.”
2959,Manes Exite Paterni,Complete the quest “The Killing Art.”
2960,"Sage, Heal Thyself","Complete the quest “Life Ephemeral, Path Eternal.”"
2961,More than Death,Complete the quest “A Path Unveiled.”
2962,More than Guilt,Complete the quest “The Gift of Mercy.”
2963,More than Loss,Complete the quest “To Calmer Seas.”
2964,More than Loneliness,Complete the quest “Laid to Rest.”
2965,More than Fear,Complete the quest “Ever March Heavensward.”
2966,Found in Translation,Complete the quest “Wayback Machine.”
2967,Starry Night,Complete the quest “The Promised Star.”
2968,Winning Bread,Complete the quest “Sharlayan Cuisine.”
2969,'Tis Not Hereafter,Complete the quest “The Culture of Love.”
2970,Sufficient Data,Complete the quest “Pastures New.”
2971,Overeducated,Complete the quest “The Meeting of Minds.”
2972,Bound by Hope,"Achieve trust level 90 with the avatars for Alphinaud, Alisaie, Thancred, Urianger, Y'shtola, G'raha Tia, and Estinien."
2973,End in Sight,Complete entries 1-46 in your Endwalker sightseeing log.
2974,Mapping the Realm: Labyrinthos,Discover every location within Labyrinthos.
2975,Mapping the Realm: Thavnair,Discover every location within Thavnair.
2976,Mapping the Realm: Garlemald,Discover every location within Garlemald.
2977,Mapping the Realm: Mare Lamentorum,Discover every location within Mare Lamentorum.
2978,Mapping the Realm: Elpis,Discover every location within Elpis.
2979,Mapping the Realm: Ultima Thule,Discover every location within Ultima Thule.
2980,Mapping the Realm: The Tower of Zot,Discover every location within the Tower of Zot.
2981,Mapping the Realm: The Tower of Babil,Discover every location within the Tower of Babil.
2982,Mapping the Realm: Vanaspati,Discover every location within Vanaspati.
2983,Mapping the Realm: Ktisis Hyperboreia,Discover every location within Ktisis Hyperboreia.
2984,Mapping the Realm: The Aitiascope,Discover every location within the Aitiascope.
2985,Mapping the Realm: The Dead Ends,Discover every location within the Dead Ends.
2986,Mapping the Realm: The Stigma Dreamscape,Discover every location within the Stigma Dreamscape.
2987,Mapping the Realm: Smileton,Discover every location within Smileton.
2988,Darkness Falls,Defeat Zodiark in the Minstrel's Ballad: Zodiark's Fall.
2989,"I Heard, I Felt, I Thought",Defeat Hydaelyn in the Minstrel's Ballad: Hydaelyn's Call.
2990,"Tank You, Paladin V","Complete 700 dungeons (lv. 61 and above), extreme trials (lv. 61 and above), unreal trials, level 50/60/70/80 duty roulette dungeons, or duty roulette leveling duties as a paladin.
※Each roulette only counts with daily award bonus."
2991,"Tank You, Warrior V","Complete 700 dungeons (lv. 61 and above), extreme trials (lv. 61 and above), unreal trials, level 50/60/70/80 duty roulette dungeons, or duty roulette leveling duties as a warrior.
※Each roulette only counts with daily award bonus."
2992,"Tank You, Dark Knight V","Complete 700 dungeons (lv. 61 and above), extreme trials (lv. 61 and above), unreal trials, level 50/60/70/80 duty roulette dungeons, or duty roulette leveling duties as a dark knight.
※Each roulette only counts with daily award bonus."
2993,"Tank You, Gunbreaker V","Complete 700 dungeons (lv. 61 and above), extreme trials (lv. 61 and above), unreal trials, level 50/60/70/80 duty roulette dungeons, or duty roulette leveling duties as a gunbreaker.
※Each roulette only counts with daily award bonus."
2994,Take Your A Game Further I,Slay 100 rank A elite marks in Endwalker regions.
2995,Take Your A Game Further II,Slay 500 rank A elite marks in Endwalker regions.
2996,Take Your A Game Further III,"Slay 2,000 rank A elite marks in Endwalker regions."
2997,Take Your S Game Further I,Slay 30 rank S elite marks in Endwalker regions.
2998,Take Your S Game Further II,Slay 300 rank S elite marks in Endwalker regions.
2999,Take Your S Game Further III,"Slay 1,000 rank S elite marks in Endwalker regions."
3000,Endgame Hunter,Obtain the “Take Your A Game Further III” and “Take Your S Game Further III” achievements.
3001,Aetherpool Party: War Scythe,Obtain a Padjali war scythe.
3002,Aetherpool Party: Milpreves,Obtain an array of Padjali milpreves.
3003,Freebird: Labyrinthos,Attune with all the aether currents in Labyrinthos.
3004,Freebird: Thavnair,Attune with all the aether currents in Thavnair.
3005,Freebird: Garlemald,Attune with all the aether currents in Garlemald.
3006,Freebird: Mare Lamentorum,Attune with all the aether currents in Mare Lamentorum.
3007,Freebird: Elpis,Attune with all the aether currents in Elpis.
3008,Freebird: Ultima Thule,Attune with all the aether currents in Ultima Thule.
3009,Frequent Flyer IV,"Obtain “Freebird” achievements for Labyrinthos, Thavnair, Garlemald, Mare Lamentorum, Elpis, and Ultima Thule."
3010,I Can Dig It XII,Decipher 20 timeworn saigaskin maps and open the treasure coffers to which they lead.
3011,I Can Dig It XIII,Decipher 20 timeworn kumbhiraskin maps and open the treasure coffers to which they lead.
3012,My Way or the Hyperway I,Raid the Excitatron 6000.
3013,My Way or the Hyperway II,Raid the Excitatron 6000 5 times.
3014,My Way or the Hyperway III,Raid the Excitatron 6000 10 times.
3015,My Way or the Hyperway IV,Raid the Excitatron 6000 20 times.
3016,Milk Those Ways I,Raid the final stage in the Excitatron 6000.
3017,Milk Those Ways II,Raid the final stage in the Excitatron 6000 5 times.
3018,Milk Those Ways III,Raid the final stage in the Excitatron 6000 10 times.
3019,Milk Those Ways IV,Raid the final stage in the Excitatron 6000 20 times.
3020,Triple-decker XI,Obtain 344 unique Triple Triad cards.
3021,Triple Team VIII,Defeat 107 unique NPCs at Triple Triad.
3022,Free Market Friend: Labyrinthos,Achieve shared FATE rank 3 in Labyrinthos.
3023,Free Market Friend: Thavnair,Achieve shared FATE rank 3 in Thavnair.
3024,Free Market Friend: Garlemald,Achieve shared FATE rank 3 in Garlemald.
3025,Free Market Friend: Mare Lamentorum,Achieve shared FATE rank 3 in Mare Lamentorum.
3026,Free Market Friend: Elpis,Achieve shared FATE rank 3 in Elpis.
3027,Free Market Friend: Ultima Thule,Achieve shared FATE rank 3 in Ultima Thule.
3028,Far Trade,"Obtain “Free Market Friend” achievements for Labyrinthos, Thavnair, Garlemald, Mare Lamentorum, Elpis, and Ultima Thule."
3029,Don't Go into the Light,Successfully complete the FATE “Devout Pilgrims vs. Daivadipa” with the highest rating possible.
3030,Prototypical,Successfully complete the FATE “Omicron Recall: Killing Order” with the highest rating possible.
3031,The Winners Club,Complete the quest “A Feast to Remember.”
3032,Friend to the Furry,Complete the quest “Time to Shine.”
3033,Honorificabilitudinitatibus,Complete the quest “Love's Labors.”
3034,Walk the Walk,Complete the quest “Fashion Face-off.”
3035,Could Be Worse I,Complete Pandæmonium: Asphodelos.
3036,Could Be Worse II,Complete Pandæmonium: Asphodelos 5 times.
3037,Could Be Worse III,Complete Pandæmonium: Asphodelos 10 times.
3038,Could Be Savage I,Complete Pandæmonium: Asphodelos (Savage).
3039,Could Be Savage II,Complete Pandæmonium: Asphodelos (Savage) 5 times.
3040,Could Be Savage III,Complete Pandæmonium: Asphodelos (Savage) 10 times.
3041,Crystal Lining I,Triumph for the first time in Crystalline Conflict.
3042,Crystal Lining II,Triumph in 50 matches in Crystalline Conflict.
3043,Crystal Lining III,Triumph in 100 matches in Crystalline Conflict.
3044,Crystal Lining IV,Triumph in 500 matches in Crystalline Conflict.
3045,Crystal Lining V,"Triumph in 1,000 matches in Crystalline Conflict."
3046,Solid Bronze,Complete a Crystalline Conflict season in or above the Bronze tier.
3047,Solid Silver,Complete a Crystalline Conflict season in or above the Silver tier.
3048,Solid Gold,Complete a Crystalline Conflict season in or above the Gold tier.
3049,Solid Platinum,Complete a Crystalline Conflict season in or above the Platinum tier.
3050,Solid Diamond,Complete a Crystalline Conflict season in or above the Diamond tier.
3051,Solid Crystal,Complete a Crystalline Conflict season in the Crystal tier.
3052,Top Tier,Complete Crystalline Conflict Season One ranked #1.
3053,Crystal in the Rough,Complete Crystalline Conflict Season One ranked within the top 30.
3054,Ranked and Filed,Complete Crystalline Conflict Season One ranked within the top 100.
3055,Hasty Hasty Hippos I,Attain rank 3 reputation (friendly) with the Hippo Riders.
3056,Hasty Hasty Hippos II,Attain rank 4 reputation (trusted) with the Hippo Riders.
3057,Hasty Hasty Hippos III,Attain rank 6 reputation (honored) with the Hippo Riders.
3058,Ride or Die,Attain rank 7 reputation (sworn) with the Hippo Riders.
3059,Satisfaction Guaranteed: Ameliance I,Achieve a satisfaction level of 1 with Ameliance.
3060,Satisfaction Guaranteed: Ameliance II,Achieve a satisfaction level of 2 with Ameliance.
3061,Satisfaction Guaranteed: Ameliance III,Achieve a satisfaction level of 3 with Ameliance.
3062,Satisfaction Guaranteed: Ameliance IV,Achieve a satisfaction level of 4 with Ameliance.
3063,Satisfaction Guaranteed: Ameliance V,Achieve a satisfaction level of 5 with Ameliance.
3064,The Customer Is Always Right: Ameliance I,Deliver 36 collectables to Ameliance.
3065,The Customer Is Always Right: Ameliance II,Deliver 48 collectables to Ameliance.
3066,The Customer Is Always Right: Ameliance III,Deliver 60 collectables to Ameliance.
3067,The Customer Is Always Right: Ameliance IV,Deliver 90 collectables to Ameliance.
3068,The Customer Is Always Right: Ameliance V,Deliver 120 collectables to Ameliance.
3069,The Customer Is Always Right: Ameliance VI,Deliver 150 collectables to Ameliance.
3070,Mapping the Realm: Alzadaal's Legacy,Discover every location within Alzadaal's Legacy.
3071,Mapping the Realm: Aglaia,Discover every location within Aglaia.
3072,Silence Is Golden,Defeat the Endsinger in the Minstrel's Ballad: Endsinger's Aria.
3073,Divine Intervention,Complete Aglaia.
3074,As Suits a Hero,Complete Dragonsong's Reprise (Ultimate).
3075,Newfound Adventure,Complete the main scenario quest “A Satrap's Duty.”
3076,Sum of Our Parts,Complete the quest “Forlorn Glory.”
3077,Go Big Till the End I,Catch 7 different varieties of big fish in areas explored during Endwalker.
3078,Happy Hunting,"Complete the quest “Hippity, Hoppity, Happily.”"
3079,Senor Advisor,Complete the quest “A Prickly Plaint.”
3080,Ever Dependable Grandmentor,Complete the quest “Fhul Me Once.”
3081,The Whole Nine Yalms,Complete the quest “Newfound Journey.”
3082,Hoppy New Year!,Complete the quest “With Great Fortune Comes Great Responsibility.”
3083,Echoes of the Makai Blade,Obtain a full five-piece set of samurai Garo gear and speak with the disreputable priest. Accessories not required.
3084,Echoes of the Makai Crimson,Obtain a full five-piece set of red mage Garo gear and speak with the disreputable priest. Accessories not required.
3085,Echoes of the Makai Guardian,Obtain a full five-piece set of gunbreaker Garo gear and speak with the disreputable priest. Accessories not required.
3086,Echoes of the Makai Flicker,Obtain a full five-piece set of dancer Garo gear and speak with the disreputable priest. Accessories not required.
3087,Echoes of the Makai End,Obtain a full five-piece set of reaper Garo gear and speak with the disreputable priest. Accessories not required.
3088,Echoes of the Makai Mind,Obtain a full five-piece set of sage Garo gear and speak with the disreputable priest. Accessories not required.
3089,No Mammet Is an Island,Achieve sanctuary rank 10 in your island sanctuary.
3090,Sustainable Sourcing I,"Gather resources from the wilds of your island sanctuary 1,000 times."
3091,Sustainable Sourcing II,"Gather resources from the wilds of your island sanctuary 3,000 times."
3092,Sustainable Sourcing III,"Gather resources from the wilds of your island sanctuary 30,000 times."
3093,Mine Now I,Gather leavings from animals in your island sanctuary pasture 100 times.
3094,Mine Now II,Gather leavings from animals in your island sanctuary pasture 500 times.
3095,Mine Now III,"Gather leavings from animals in your island sanctuary pasture 5,000 times."
3096,Agri-cultured I,Gather produce from your island sanctuary cropland 50 times.
3097,Agri-cultured II,Gather produce from your island sanctuary cropland 250 times.
3098,Agri-cultured III,"Gather produce from your island sanctuary cropland 2,500 times."
3099,But at What Cost I,Collect 50 rare materials via island granary foraging expeditions.
3100,But at What Cost II,Collect 200 rare materials via island granary foraging expeditions.
3101,But at What Cost III,"Collect 2,000 rare materials via island granary foraging expeditions."
3102,No Rest (Cycle) for the Wicked I,"Accrue isleworks earnings totaling at least 10,000 cowries across a seven-cycle period."
3103,No Rest (Cycle) for the Wicked II,"Accrue isleworks earnings totaling at least 17,000 cowries across a seven-cycle period."
3104,Holy Cowrie,"Earn a total of 500,000 seafarer's cowries in your island sanctuary."
3105,Into the Light,Complete the main scenario quest “Buried Memory.”
3106,Mapping the Realm: The Fell Court of Troia,Discover every location within the Fell Court of Troia.
3107,Razor's Edge,Defeat Barbariccia in Storm's Crown (Extreme).
3108,Gaze of the Abyss I,Complete Pandæmonium: Abyssos.
3109,Gaze of the Abyss II,Complete Pandæmonium: Abyssos 5 times.
3110,Gaze of the Abyss III,Complete Pandæmonium: Abyssos 10 times.
3111,Savage Gaze of the Abyss I,Complete Pandæmonium: Abyssos (Savage).
3112,Savage Gaze of the Abyss II,Complete Pandæmonium: Abyssos (Savage) 5 times.
3113,Savage Gaze of the Abyss III,Complete Pandæmonium: Abyssos (Savage) 10 times.
3114,Top Tier: Season Two,Complete Crystalline Conflict Season Two ranked #1.
3115,Crystal in the Rough: Season Two,Complete Crystalline Conflict Season Two ranked within the top 30.
3116,Ranked and Filed: Season Two,Complete Crystalline Conflict Season Two ranked within the top 100.
3117,Top Tier: Season Three,Complete Crystalline Conflict Season Three ranked #1.
3118,Crystal in the Rough: Season Three,Complete Crystalline Conflict Season Three ranked within the top 30.
3119,Ranked and Filed: Season Three,Complete Crystalline Conflict Season Three ranked within the top 100.
3120,Many Faces,Complete the quest “A Mad Masquerade.”
3121,Make It Reindeer,Complete the quest “The Ghost of Starlight Present.”
3122,To Thine Own Self Be True,Complete the quest “Suited for Affection.”
3123,Voices of a Distant Server I,Attain rank 3 reputation (friendly) with the staff and patrons of the Last Dregs.
3124,Voices of a Distant Server II,Attain rank 4 reputation (trusted) with the staff and patrons of the Last Dregs.
3125,Voices of a Distant Server III,Attain rank 6 reputation (honored) with the staff and patrons of the Last Dregs.
3126,Fully Caffeinated,Attain rank 7 reputation (sworn) with the staff and patrons of the Last Dregs.
3127,Mander-Mander-Manderville Demands,Complete the quest “Make It a Manderville.”
3128,Hamm(er)ing It Up: Manderville Sword & Shield,Obtain a Manderville sword and Manderville kite shield.
3129,Hamm(er)ing It Up: Manderville Axe,Obtain a Manderville axe.
3130,Hamm(er)ing It Up: Manderville Zweihander,Obtain a Manderville zweihander.
3131,Hamm(er)ing It Up: Manderville Gunblade,Obtain a Manderville gunblade.
3132,Hamm(er)ing It Up: Manderville Spear,Obtain a Manderville spear.
3133,Hamm(er)ing It Up: Manderville Knuckles,Obtain a pair of Manderville knuckles.
3134,Hamm(er)ing It Up: Manderville Knives,Obtain a pair of Manderville knives.
3135,Hamm(er)ing It Up: Manderville Samurai Blade,Obtain a Manderville samurai blade.
3136,Hamm(er)ing It Up: Manderville Scythe,Obtain a Manderville scythe.
3137,Hamm(er)ing It Up: Manderville Harp Bow,Obtain a Manderville harp bow.
3138,Hamm(er)ing It Up: Manderville Revolver,Obtain a Manderville revolver.
3139,Hamm(er)ing It Up: Manderville Chakrams,Obtain a pair of Manderville chakrams.
3140,Hamm(er)ing It Up: Manderville Rod,Obtain a Manderville rod.
3141,Hamm(er)ing It Up: Manderville Index,Obtain a Manderville index.
3142,Hamm(er)ing It Up: Manderville Rapier,Obtain a Manderville rapier.
3143,Hamm(er)ing It Up: Manderville Cane,Obtain a Manderville cane.
3144,Hamm(er)ing It Up: Manderville Codex,Obtain a Manderville codex.
3145,Hamm(er)ing It Up: Manderville Torquetum,Obtain a Manderville torquetum.
3146,Hamm(er)ing It Up: Manderville Milpreves,Obtain an array of Manderville milpreves.
3147,Mapping the Realm: The Sil'dihn Subterrane,Discover every location within the Sil'dihn Subterrane variant dungeon.
3148,Squeaky Clean,Defeat the silkie in the Sil'dihn Subterrane variant dungeon.
3149,Shadows' Past,Defeat Shadowcaster Zeless Gah in the Sil'dihn Subterrane variant dungeon.
3150,Hollow Victory,Defeat the gladiator of Sil'dih in the Sil'dihn Subterrane variant dungeon.
3151,Secrets of Sil'dih,Defeat the Thorne Knight in the Sil'dihn Subterrane variant dungeon.
3152,Sultana's Favor,"Complete the quest “For Coin, Country, and Comrades.”"
3153,Dig Deep: The Sil'dihn Subterrane,Unlock all survey records in the Sil'dihn Subterrane.
3154,Mapping the Realm: Another Sil'dihn Subterrane,Discover every location within Another Sil'dihn Subterrane.
3155,The Bloodsands Below,Complete the criterion dungeon Another Sil'dihn Subterrane.
3156,The Savage Sands Below,Complete the criterion dungeon Another Sil'dihn Subterrane (Savage).
3157,Hallowed and Harrowed,"Complete the main scenario quest “Gods Revel, Lands Tremble.”"
3158,Mapping the Realm: Lapis Manalis,Discover every location within Lapis Manalis.
3159,Mapping the Realm: Euphrosyne,Discover every location within Euphrosyne.
3160,Ordeal by Fire,Defeat Rubicante on Mount Ordeals (Extreme).
3161,Divine Revelry,Complete Euphrosyne.
3162,Heart to Heartless,See Omega's experiment to its ultimate conclusion in the Omega Protocol (Ultimate).
3163,Satisfaction Guaranteed: Anden I,Achieve a satisfaction level of 1 with Anden.
3164,Satisfaction Guaranteed: Anden II,Achieve a satisfaction level of 2 with Anden.
3165,Satisfaction Guaranteed: Anden III,Achieve a satisfaction level of 3 with Anden.
3166,Satisfaction Guaranteed: Anden IV,Achieve a satisfaction level of 4 with Anden.
3167,Satisfaction Guaranteed: Anden V,Achieve a satisfaction level of 5 with Anden.
3168,The Customer Is Always Right: Anden I,Deliver 36 collectables to Anden.
3169,The Customer Is Always Right: Anden II,Deliver 48 collectables to Anden.
3170,The Customer Is Always Right: Anden III,Deliver 60 collectables to Anden.
3171,The Customer Is Always Right: Anden IV,Deliver 90 collectables to Anden.
3172,The Customer Is Always Right: Anden V,Deliver 120 collectables to Anden.
3173,The Customer Is Always Right: Anden VI,Deliver 150 collectables to Anden.
3174,Le Morte d'Allagan Monstrosities I,Clear the 10th floor of Eureka Orthos.
3175,Le Morte d'Allagan Monstrosities II,Clear the 20th floor of Eureka Orthos.
3176,Le Morte d'Allagan Monstrosities III,Clear the 30th floor of Eureka Orthos.
3177,Le Morte d'Allagan Monstrosities IV,Clear the 50th floor of Eureka Orthos.
3178,Le Morte d'Allagan Monstrosities V,Clear the 100th floor of Eureka Orthos.
3179,,
3180,Eureka Moment,Obtain an Orthos weapon.
3181,Reliable Enaretor,Obtain an enaretos weapon.
3182,All by Eurekaself I,Clear the 1st through the 50th floors of Eureka Orthos solo and record a score on floor 51 or below.
3183,All by Eurekaself II,Clear the 1st through the 100th floors of Eureka Orthos solo.
3184,For the Hoard VI,"Discover 20,000 pieces of the Accursed Hoard."
3185,Vintage Vogue,Speak with Koh Rabntah while in possession of all four of the enaretos accessories.
3186,Mammet Is the Architect,Achieve sanctuary rank 12 in your island sanctuary.
3187,Go Big Till the End II,Catch 23 different varieties of big fish in areas explored during Endwalker.
3188,Way to Go I,Attain rank 3 reputation (friendly) with the Dreaming Ways.
3189,Way to Go II,Attain rank 4 reputation (trusted) with the Dreaming Ways.
3190,Way to Go III,Attain rank 6 reputation (honored) with the Dreaming Ways.
3191,Every Which Way,Attain rank 7 reputation (sworn) with the Dreaming Ways.
3192,Crystal Accord,Complete the quest “An Adaptive Tool.”
3193,Splendid: Crystalline Saw,Obtain a crystalline saw.
3194,Splendid: Crystalline Cross-pein Hammer,Obtain a crystalline cross-pein hammer.
3195,Splendid: Crystalline Raising Hammer,Obtain a crystalline raising hammer.
3196,Splendid: Crystalline Mallet,Obtain a crystalline mallet.
3197,Splendid: Crystalline Round Knife,Obtain a crystalline round knife.
3198,Splendid: Crystalline Needle,Obtain a crystalline needle.
3199,Splendid: Crystalline Alembic,Obtain a crystalline alembic.
3200,Splendid: Crystalline Frypan,Obtain a crystalline frypan.
3201,Splendid: Crystalline Pickaxe,Obtain a crystalline pickaxe.
3202,Splendid: Crystalline Hatchet,Obtain a crystalline hatchet.
3203,Splendid: Crystalline Fishing Rod,Obtain a crystalline fishing rod.
3204,Her Greatest Fan,Complete the quest “Inheritance.”
3205,It's Not Easy Being Green,"Complete the quest “Chaos, Carnage, Eggs.”"
3206,Everything Gold Can Stay,Complete the quest “Hearts of Gold.”
3207,Hot Bird Summer,Complete the quest “I Am the Sunshine.”
3208,"Next Time, on Dragon 'Bo",Complete the quest “Unlike a Dragon.”
3209,Triple-decker XII,Obtain 376 unique Triple Triad cards.
3210,On the Proteion I,Raid the Shifting Gymnasion Agonon.
3211,On the Proteion II,Raid the Shifting Gymnasion Agonon 5 times.
3212,On the Proteion III,Raid the Shifting Gymnasion Agonon 10 times.
3213,On the Proteion IV,Raid the Shifting Gymnasion Agonon 20 times.
3214,Let None but Gymnasts Enter Here I,Conquer the final trial in the Shifting Gymnasion Agonon.
3215,Let None but Gymnasts Enter Here II,Conquer the final trial in the Shifting Gymnasion Agonon 5 times.
3216,Let None but Gymnasts Enter Here III,Conquer the final trial in the Shifting Gymnasion Agonon 10 times.
3217,Let None but Gymnasts Enter Here IV,Conquer the final trial in the Shifting Gymnasion Agonon 20 times.
3218,Top Tier: Season Four,Complete Crystalline Conflict Season Four ranked #1.
3219,Crystal in the Rough: Season Four,Complete Crystalline Conflict Season Four ranked within the top 30.
3220,Ranked and Filed: Season Four,Complete Crystalline Conflict Season Four ranked within the top 100.
3221,Top Tier: Season Five,Complete Crystalline Conflict Season Five ranked #1.
3222,Crystal in the Rough: Season Five,Complete Crystalline Conflict Season Five ranked within the top 30.
3223,Ranked and Filed: Season Five,Complete Crystalline Conflict Season Five ranked within the top 100.
3224,Well-oiled: Amazing Manderville Sword & Shield ,Obtain an amazing Manderville sword and amazing Manderville kite shield.
3225,Well-oiled: Amazing Manderville Axe ,Obtain an amazing Manderville axe.
3226,Well-oiled: Amazing Manderville Zweihander,Obtain an amazing Manderville zweihander.
3227,Well-oiled: Amazing Manderville Gunblade,Obtain an amazing Manderville gunblade.
3228,Well-oiled: Amazing Manderville Spear,Obtain an amazing Manderville spear.
3229,Well-oiled: Amazing Manderville Knuckles,Obtain a pair of amazing Manderville knuckles.
3230,Well-oiled: Amazing Manderville Knives,Obtain a pair of amazing Manderville knives.
3231,Well-oiled: Amazing Manderville Samurai Blade,Obtain an amazing Manderville samurai blade.
3232,Well-oiled: Amazing Manderville Scythe,Obtain an amazing Manderville scythe.
3233,Well-oiled: Amazing Manderville Harp Bow,Obtain an amazing Manderville harp bow.
3234,Well-oiled: Amazing Manderville Revolver,Obtain an amazing Manderville revolver.
3235,Well-oiled: Amazing Manderville Chakrams,Obtain a pair of amazing Manderville chakrams.
3236,Well-oiled: Amazing Manderville Rod,Obtain an amazing Manderville rod.
3237,Well-oiled: Amazing Manderville Index,Obtain an amazing Manderville index.
3238,Well-oiled: Amazing Manderville Rapier,Obtain an amazing Manderville rapier.
3239,Well-oiled: Amazing Manderville Cane,Obtain an amazing Manderville cane.
3240,Well-oiled: Amazing Manderville Codex,Obtain an amazing Manderville codex.
3241,Well-oiled: Amazing Manderville Torquetum,Obtain an amazing Manderville torquetum.
3242,Well-oiled: Amazing Manderville Milpreves,Obtain an array of amazing Manderville milpreves.
3243,I Can Dig It XIV,Decipher 20 timeworn ophiotauroskin maps and open the treasure coffers to which they lead.
3244,You Win or You Dais,Complete the main scenario quest “The Dark Throne.”
3245,Mapping the Realm: The Aetherfont,Discover every location within the Aetherfont.
3246,Shadow's Fall,Defeat Golbez on the Voidcast Dais (Extreme).
3247,"Awesome Gaol, Great Job",Complete the quest “Guided by the Past.”
3248,Apotheosis I,Complete Pandæmonium: Anabaseios.
3249,Apotheosis II,Complete Pandæmonium: Anabaseios 5 times.
3250,Apotheosis III,Complete Pandæmonium: Anabaseios 10 times.
3251,Apotheosis Agria I,Complete Pandæmonium: Anabaseios (Savage).
3252,Apotheosis Agria II,Complete Pandæmonium: Anabaseios (Savage) 5 times.
3253,Apotheosis Agria III,Complete Pandæmonium: Anabaseios (Savage) 10 times.
3254,"No Gods or Kings, Only Mammets",Achieve sanctuary rank 16 in your island sanctuary.
3255,No Rest (Cycle) for the Wicked III,"Accrue isleworks earnings totaling at least 33,000 cowries across a seven-cycle period."
